Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 100348_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2910.3305555555557,8703.35,0.0,17461.983333333334,3756.49107240338,373729.5,1047719.0,0.0,2242377.0,443234.21137306176,0.0,0.074623875,5.31418242750226e-07
declaration 100354_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3467.6333333333328,11067.033333333333,0.0,17338.166666666664,4907.546262630757,479362.2,1040290.0,0.0,2396811.0,461814.57281001867,0.0,0.07232022,5.150132659275784e-07
declaration 100359_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,4,2,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3431.4805555555554,10112.016666666666,0.0,20588.88333333333,3979.4173521232515,516209.3333333333,1235333.0,0.0,3097256.0,522926.28364222305,0.0,0.074595,5.312125909357663e-07
declaration 100374_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3425.383333333333,9593.916666666666,0.0,20552.3,3824.6290745930146,475918.1666666667,1233138.0,0.0,2855509.0,520363.470253021,0.0,0.069968134,4.982633607133409e-07
declaration 100388_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2912.6166666666663,9926.133333333331,0.0,17475.699999999997,4072.6503823950093,411779.3333333333,1048542.0,0.0,2470676.0,449496.26733830245,0.0,0.41926286,2.9856923050549826e-06
declaration 100394_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2106.2400000000002,7009.083333333333,0.0,10531.2,3109.9402507792115,212813.8,631872.0,0.0,1064069.0,297755.6794104858,0.0,0.063521974,4.523583845264218e-07
declaration 100412_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2125.0133333333333,7147.266666666666,0.0,10625.066666666666,3149.2733961229496,209300.8,637504.0,0.0,1046504.0,260312.92134986309,0.0,0.06418184,4.5705749665217774e-07
declaration 100417_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.8866666666667,3200.4166666666665,0.0,4599.433333333333,1411.0667915426413,72004.8,275966.0,0.0,360024.0,119666.07532086945,0.0,0.064799175,4.614537021193295e-07
declaration 100422_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3401.5750000000003,6048.95,0.0,20409.45,2903.383606238112,519606.0,1224567.0,0.0,3117636.0,493747.4336423431,0.0,0.070024446,4.986643711399884e-07
declaration 100428_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,913.0433333333334,3283.3333333333335,0.0,4565.216666666667,1410.535453176086,71710.6,273913.0,0.0,358553.0,117570.72791855973,0.0,0.06484382,4.6177162411939194e-07
declaration 100441_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2196.7055555555553,5794.7,0.0,13180.233333333332,2215.9058477458093,285554.0,790814.0,0.0,1713324.0,332337.00711476593,0.0,0.06339726,4.5147025095515253e-07
declaration 100447_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1765.0866666666668,6214.233333333334,0.0,8825.433333333334,2721.92725016567,138101.0,529526.0,0.0,690505.0,228907.24737543808,0.0,0.06344743,4.518275418010171e-07
declaration 100452_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2621.43,5592.583333333333,0.0,13107.15,2167.341062268337,411868.0,786429.0,0.0,2059340.0,317491.89630681917,0.0,0.49734446,3.54173406300664e-06
declaration 100457_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1455.1194444444445,5804.566666666667,0.0,8730.716666666667,2208.942864444354,152018.5,523843.0,0.0,912111.0,196506.07075685984,0.0,0.06448996,4.5925169964159396e-07
declaration 100463_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2605.2266666666665,9779.166666666666,0.0,13026.133333333331,4100.068773959096,303716.0,781568.0,0.0,1518580.0,385142.51836755185,0.0,0.06443481,4.5885896622295874e-07
declaration 100468_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1538.1633333333334,4688.083333333333,0.0,7690.816666666667,1919.0981657843006,148668.4,461449.0,0.0,743342.0,190545.8998438434,0.0,0.066566184,4.740370888387567e-07
declaration 100473_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1764.3666666666668,6287.316666666667,0.0,10586.2,2427.400728259666,169929.66666666666,635172.0,0.0,1019578.0,248016.91578653795,0.0,0.062959045,4.483496067035384e-07
declaration 100479_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2027.5900000000001,4630.533333333334,0.0,10137.95,2343.1532982227654,202056.8,608277.0,0.0,1010284.0,267051.06006473745,0.0,0.06454984,4.5967812472745876e-07
declaration 100484_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1476.6499999999999,4099.966666666666,0.0,8859.9,1809.727157151965,227659.0,531594.0,0.0,1365954.0,204088.23729455846,0.0,0.06350759,4.5225593002339765e-07
declaration 100490_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,788.5944444444444,3306.9166666666665,0.0,4731.566666666667,1358.5297314321779,75831.16666666667,283894.0,0.0,454987.0,110187.50364431833,0.0,0.059866518,4.263268229235124e-07
declaration 100496_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2038.5766666666666,6295.216666666666,0.0,10192.883333333333,2911.697057239796,169292.4,611573.0,0.0,846462.0,267120.5116147017,0.0,0.065113276,4.636905104769116e-07
declaration 100501_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2036.86,6296.466666666666,0.0,10184.3,2608.01298385806,184847.8,611058.0,0.0,924239.0,256546.1686932783,0.0,0.06343262,4.517220630066039e-07
declaration 100506_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2385.711111111111,8553.466666666667,0.0,14314.266666666666,3453.1164284143656,261524.5,858856.0,0.0,1569147.0,331252.36823228904,0.0,0.06314706,4.4968851886501627e-07
declaration 100516_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3234.346666666667,9898.5,0.0,16171.733333333334,4491.508768690342,436309.6,970304.0,0.0,2181548.0,425017.678769719,0.0,0.068407826,4.871519549765125e-07
declaration 100521_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226.56,9871.716666666667,0.0,16132.8,4483.502416926229,435211.8,967968.0,0.0,2176059.0,423820.0012837997,0.0,0.06261886,4.4592704318537236e-07
declaration 100526_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2674.661111111111,8248.616666666667,0.0,16047.966666666667,3201.9631009336663,320973.3333333333,962878.0,0.0,1925840.0,407592.094428568,0.0,0.17963368,1.2792234732365396e-06
declaration 100532_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3393.952777777778,9717.9,0.0,20363.716666666667,3768.8577815421395,581808.8333333334,1221823.0,0.0,3490853.0,538219.1375644001,0.0,0.07537932,5.367979796117632e-07
declaration 100538_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2052.523333333333,5381.716666666666,0.0,10262.616666666665,2708.683008467604,255394.0,615757.0,0.0,1276970.0,260645.39518759967,0.0,0.06353515,4.524521906172279e-07
declaration 100547_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3354.866666666667,11163.3,0.0,20129.2,4374.735137595316,475291.1666666667,1207752.0,0.0,2851747.0,512525.90727080975,0.0,0.0842827,6.002015588338277e-07
declaration 100563_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2490.0166666666664,6279.15,0.0,14940.099999999999,2472.3724336263654,317524.0,896406.0,0.0,1905144.0,369285.1237669885,0.0,0.065157495,4.64005408185585e-07
declaration 100569_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,968.3433333333335,3324.7166666666667,0.0,4841.716666666667,1447.3727491370164,77579.4,290503.0,0.0,387897.0,125120.58092416292,0.0,0.06418907,4.571089626635363e-07
declaration 100574_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2115.586666666667,7208.05,0.0,10577.933333333334,3168.9467124871844,168797.2,634676.0,0.0,843986.0,274446.2067249245,0.0,0.06655067,4.739266226164386e-07
declaration 100579_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2086.186666666667,5954.8,0.0,10430.933333333334,2799.9287197127396,229201.8,625856.0,0.0,1146009.0,257122.37436714838,0.0,0.06340662,4.5153689148120035e-07
declaration 100584_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,922.8666666666668,3434.4333333333334,0.0,4614.333333333334,1464.761522493603,71632.8,276860.0,0.0,358164.0,118440.67247867178,0.0,0.06472011,4.60890653343518e-07
declaration 100589_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2074.84,6272.983333333334,0.0,10374.2,2593.420985011882,205281.2,622452.0,0.0,1026406.0,256030.38816652214,0.0,0.06417795,4.5702980050998273e-07
declaration 100594_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,916.2133333333334,3042.2,0.0,4581.066666666667,1273.2989989590033,87058.4,274864.0,0.0,435292.0,112654.6161029365,0.0,0.063466325,4.5196209623896076e-07
declaration 100599_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2062.08,4611.75,0.0,10310.4,2193.1681886726237,241025.8,618624.0,0.0,1205129.0,259288.79138655416,0.0,0.06321957,4.502048768263994e-07
declaration 100604_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,749.3083333333334,3212.7166666666667,0.0,4495.85,1270.5173287003124,79416.83333333333,269751.0,0.0,476501.0,99256.85452887707,0.0,0.09512303,6.773986657929137e-07
declaration 100610_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1694.2722222222221,7333.1,0.0,10165.633333333333,2858.6288291118926,168619.33333333334,609938.0,0.0,1011716.0,229357.13671535635,0.0,0.06467067,4.6053856215653295e-07
declaration 100616_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1693.7777777777776,7333.15,0.0,10162.666666666666,2858.6988611889437,168516.83333333334,609760.0,0.0,1011101.0,229295.73249532288,0.0,0.06468618,4.6064902837885106e-07
declaration 100622_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1815.5733333333333,4674.016666666666,0.0,9077.866666666667,1995.1646543233244,196079.2,544672.0,0.0,980396.0,225642.87198956672,0.0,0.06313411,4.495963045065202e-07
declaration 100627_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1810.3733333333334,6166.133333333333,0.0,9051.866666666667,2723.4109013229063,177287.6,543112.0,0.0,886438.0,221772.65442069274,0.0,0.06328521,4.5067231554812003e-07
declaration 100632_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1809.8200000000002,6166.25,0.0,9049.1,2724.5858992800277,177244.0,542946.0,0.0,886220.0,221707.31415878006,0.0,0.06328521,4.5067231554812003e-07
declaration 100637_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6703.973333333333,14795.566666666668,0.0,33519.86666666667,5443.521977347121,1116525.0,2011192.0,0.0,5582625.0,756797.7603461839,0.0,0.084057756,5.985996394369844e-07
declaration 100642_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1802.95,6204.5,0.0,9014.75,2714.8482668875295,143398.4,540885.0,0.0,716992.0,233573.35682671514,0.0,0.06340662,4.5153689148120035e-07
declaration 100647_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1782.6133333333332,6204.683333333333,0.0,8913.066666666666,2731.2059285384053,139704.8,534784.0,0.0,698524.0,231740.92276440948,0.0,0.063174926,4.4988695482633694e-07
declaration 100652_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.7266666666667,4324.35,0.0,8853.633333333333,1928.5868915189924,177044.6,531218.0,0.0,885223.0,226982.77393956573,0.0,0.063492075,4.5214546380107955e-07
declaration 100657_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1459.6033333333332,3462.766666666667,0.0,7298.016666666666,1528.1995173333155,163873.2,437881.0,0.0,819366.0,182433.47654885054,0.0,0.063465565,4.5195668434910656e-07
declaration 100662_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1091.7966666666666,3340.35,0.0,5458.983333333334,1377.0101894543523,100400.6,327539.0,0.0,502003.0,137146.5292134657,0.0,0.06874287,4.895379086515472e-07
declaration 100667_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4136.216666666667,10026.466666666667,0.0,20681.083333333336,4277.989380132655,475866.0,1240865.0,0.0,2379330.0,555990.8598938475,0.0,0.07042375,5.01507947854165e-07
declaration 100672_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4989.92,21449.5,0.0,24949.6,9316.578114959317,559049.8,1496976.0,0.0,2795249.0,766344.2375464827,0.0,0.06909528,4.920474868693298e-07
declaration 100677_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2477.486111111111,6534.25,0.0,14864.916666666666,2888.88346983199,328681.1666666667,891895.0,0.0,1972087.0,393532.8120720897,0.0,0.06326571,4.505334634329392e-07
declaration 100683_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9001.123333333333,39453.88333333333,0.0,45005.61666666666,17068.2248970435,1999981.6,2700337.0,0.0,9999908.0,1124935.71452319,0.0,0.09339436,6.650883142224053e-07
declaration 100688_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,932.96,3389.8333333333335,0.0,4664.8,1446.339645574687,73464.6,279888.0,0.0,367323.0,119710.34703733842,0.0,0.064679295,4.606000030237012e-07
declaration 100693_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,929.53,3390.3,0.0,4647.65,1448.4943861548868,72867.2,278859.0,0.0,364336.0,119378.04781323909,0.0,0.06472011,4.60890653343518e-07
declaration 100698_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.1633333333335,1549.95,0.0,4465.8166666666675,810.5170825021381,107283.6,267949.0,0.0,536418.0,116623.32920689583,0.0,0.06723778,4.788197138530471e-07
declaration 100703_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2045.14,6280.616666666667,0.0,10225.7,2653.006786585113,182214.0,613542.0,0.0,911070.0,259880.9372664721,0.0,0.06343262,4.517220630066039e-07
declaration 100718_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,879.6966666666667,3435.45,0.0,4398.483333333334,1484.5955355191302,75618.0,263909.0,0.0,378090.0,109058.87530366339,0.0,0.06530398,4.6504857648385393e-07
declaration 100726_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,842.9966666666667,1638.45,0.0,4214.983333333334,813.2153458989541,93597.4,252899.0,0.0,467987.0,109636.98187792292,0.0,0.28037986,1.996666250735248e-06
declaration 100731_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1634.9055555555558,6168.483333333334,0.0,9809.433333333334,2309.9865189040647,164836.0,588566.0,0.0,989016.0,224186.5672684249,0.0,0.068573534,4.883320122534466e-07
declaration 100737_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1634.1166666666668,6168.15,0.0,9804.7,2310.181728373573,164651.83333333334,588282.0,0.0,987911.0,224103.1487377334,0.0,0.068573534,4.883320122534466e-07
declaration 100743_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,677.7733333333333,3268.0,0.0,3388.866666666667,1448.5794013542295,43346.6,203332.0,0.0,216733.0,89497.43629735993,0.0,0.06901999,4.915113383695583e-07
