Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 100506_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2385.711111111111,8553.466666666667,0.0,14314.266666666666,3453.1164284143656,261524.5,858856.0,0.0,1569147.0,331252.36823228904,0.0,1365.4252,0.01574176749672509
declaration 100526_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2303.286666666667,8248.616666666667,0.0,11516.433333333334,3432.3923566191816,192592.4,690986.0,0.0,962962.0,289916.65004669875,271892.0,261417.25,0.03852540714695541
declaration 100526_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2674.661111111111,8248.616666666667,0.0,16047.966666666667,3201.9631009336663,320973.3333333333,962878.0,0.0,1925840.0,407592.094428568,0.0,817.6664,0.009426744392210395
declaration 100532_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3383.816666666667,9717.9,0.0,16919.083333333336,4213.619663217125,453806.0,1015145.0,0.0,2269030.0,489095.4507971833,206678.0,230028.89,0.11298198465729299
declaration 100532_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3393.952777777778,9717.9,0.0,20363.716666666667,3768.8577815421395,581808.8333333334,1221823.0,0.0,3490853.0,538219.1375644001,0.0,384.7974,0.004436267351466216
declaration 100547_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3339.6099999999997,11163.3,0.0,16698.05,4890.924111152774,328799.0,1001883.0,0.0,1643995.0,409150.15009101486,205869.0,232147.62,0.1276473145544011
declaration 100547_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,5,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3354.866666666667,11163.3,0.0,20129.2,4374.735137595316,475291.1666666667,1207752.0,0.0,2851747.0,512525.90727080975,0.0,1050.338,0.012109178255401983
declaration 100563_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2116.7566666666667,6279.15,0.0,10583.783333333333,2568.240468919226,201747.6,635027.0,0.0,1008738.0,264448.60997422546,261379.0,215361.97,0.17605481408223309
declaration 100563_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,5,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2490.0166666666664,6279.15,0.0,14940.099999999999,2472.3724336263654,317524.0,896406.0,0.0,1905144.0,369285.1237669885,0.0,0.0,0.0
declaration 100604_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,256.62666666666667,1041.7333333333331,0.0,1283.1333333333332,444.1324893980273,41350.0,76988.0,0.0,206750.0,38036.50172531643,192763.0,171179.14,0.11197096629021129
declaration 100604_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,749.3083333333334,3212.7166666666667,0.0,4495.85,1270.5173287003124,79416.83333333333,269751.0,0.0,476501.0,99256.85452887707,0.0,1221.924,0.014087364970720351
declaration 100610_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,566.5066666666667,1801.35,0.0,2832.5333333333333,822.0613517588304,80355.6,169952.0,0.0,401778.0,85599.18538339018,439986.0,256331.52,0.4174098366198015
declaration 100610_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1694.2722222222221,7333.1,0.0,10165.633333333333,2858.6288291118926,168619.33333333334,609938.0,0.0,1011716.0,229357.13671535635,0.0,950.2965,0.010955815824358853
declaration 100616_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,565.9033333333333,1799.4833333333331,0.0,2829.5166666666664,821.2449424332682,80268.2,169771.0,0.0,401341.0,85510.27152746037,439989.0,256331.52,0.4174138089247686
declaration 100616_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1693.7777777777776,7333.15,0.0,10162.666666666666,2858.6988611889437,168516.83333333334,609760.0,0.0,1011101.0,229295.73249532288,0.0,950.2965,0.010955815824358853
declaration 100677_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2293.163333333333,6534.25,0.0,11465.816666666666,3190.17992906008,216038.4,687949.0,0.0,1080192.0,313723.04044220276,203946.0,200180.48,0.018463297269865554
declaration 100677_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2477.486111111111,6534.25,0.0,14864.916666666666,2888.88346983199,328681.1666666667,891895.0,0.0,1972087.0,393532.8120720897,0.0,117.992615,0.0013603179048189828
declaration 100731_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,728.1899999999999,1420.8666666666666,0.0,3640.95,709.9640179262608,80090.0,218457.0,0.0,400450.0,94659.32235918446,370109.0,306444.0,0.17201689232091086
declaration 100731_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1634.9055555555558,6168.483333333334,0.0,9809.433333333334,2309.9865189040647,164836.0,588566.0,0.0,989016.0,224186.5672684249,0.0,119.56653,0.0013784633016326279
declaration 100737_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,727.3100000000001,1420.5833333333333,0.0,3636.55,709.8852317843748,79925.8,218193.0,0.0,399629.0,94546.39686259863,370089.0,306444.0,0.17197214724025842
declaration 100737_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1634.1166666666668,6168.15,0.0,9804.7,2310.181728373573,164651.83333333334,588282.0,0.0,987911.0,224103.1487377334,0.0,119.56653,0.0013784633016326279
declaration 100753_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,345.98,1271.7166666666667,0.0,1729.9,538.6114629045898,38267.6,103794.0,0.0,191338.0,50480.77717606971,96336.0,136202.48,0.4138274827167414
declaration 100753_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,555.9166666666666,1605.6,0.0,3335.5,704.6433640107913,65244.666666666664,200130.0,0.0,391468.0,80032.61739482639,0.0,1750.6757,0.02018325850170843
declaration 100778_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,727.6966666666667,2304.55,0.0,3638.4833333333336,948.8423620244947,69543.6,218309.0,0.0,347718.0,89888.57526015195,380468.0,323754.75,0.149061813345669
declaration 100778_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1663.2694444444444,6341.133333333333,0.0,9979.616666666667,2443.7716745822922,157749.16666666666,598777.0,0.0,946495.0,230532.6369861037,0.0,382.20932,0.004406429865093665
declaration 100794_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1959.1666666666667,5673.366666666667,0.0,9795.833333333334,2652.142718240605,213687.0,587750.0,0.0,1068435.0,241192.4682820755,195257.0,194631.19,0.0032050707529051453
declaration 100794_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2175.0194444444446,5673.366666666667,0.0,13050.116666666667,2430.3586830712106,308573.6666666667,783007.0,0.0,1851442.0,317111.84536605794,0.0,17.187382,0.00019815056369550913
declaration 100805_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3971.8866666666668,9690.233333333334,0.0,19859.433333333334,4453.284021580154,416387.0,1191566.0,0.0,2081935.0,528700.5961439802,193138.0,210680.52,0.09082891831229484
declaration 100805_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3846.4,9690.233333333334,0.0,23078.4,3994.980886381755,577773.1666666666,1384704.0,0.0,3466639.0,616354.1393051292,0.0,0.0,0.0
declaration 100834_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,619.8933333333333,1617.4,0.0,3099.4666666666667,813.3017265545836,56035.2,185968.0,0.0,280176.0,81883.64377395525,272948.0,263584.34,0.03430564155077158
declaration 100834_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1274.7666666666667,4549.133333333333,0.0,7648.6,1761.341038811053,123182.0,458916.0,0.0,739092.0,180044.72054353607,0.0,104.22672,0.0012016131465348362
declaration 100845_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,617.11,1617.2166666666667,0.0,3085.55,816.9037188779757,55497.0,185133.0,0.0,277485.0,81630.73357198255,272959.0,263584.34,0.03434455815708586
declaration 100845_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1272.4777777777779,4549.316666666667,0.0,7634.866666666667,1763.7763162117892,122596.16666666667,458092.0,0.0,735577.0,179846.18521104823,0.0,104.22672,0.0012016131465348362
declaration 100851_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1464.1466666666668,4356.116666666667,0.0,7320.733333333334,1793.4402392391619,137283.6,439244.0,0.0,686418.0,183808.2270636981,270281.0,264160.78,0.022643910411756653
declaration 100851_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970.902777777778,4504.683333333333,0.0,11825.416666666668,2028.2881576020006,232657.16666666666,709525.0,0.0,1395943.0,285666.0196477115,0.0,856.4208,0.009873537582485242
declaration 100857_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,3,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9745.14,37515.63333333333,0.0,48725.7,15755.076022730826,903931.8,2923542.0,0.0,4519659.0,1155751.7674497408,197486.0,239476.81,0.21262678113891617
declaration 100857_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,3,0,0,0,2,1,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8669.522222222222,37515.63333333333,0.0,52017.13333333333,14335.956822230311,1273447.8333333333,3121028.0,0.0,7640687.0,1373995.018809372,0.0,277.40204,0.0031981235496629976
declaration 100863_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2250.2033333333334,5806.583333333333,0.0,11251.016666666666,2420.05657370167,262302.2,675061.0,0.0,1311511.0,306150.7979863845,364891.0,259900.95,0.2877298888572204
declaration 100863_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2888.7555555555555,6081.516666666666,0.0,17332.533333333333,2670.5491380918197,391910.5,1039952.0,0.0,2351463.0,419252.3314896412,0.0,0.0,0.0
declaration 100874_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2180.7366666666667,7004.216666666666,0.0,10903.683333333332,2932.2893743010577,240838.6,654221.0,0.0,1204193.0,307215.72357921395,376797.0,257968.48,0.31536481348046824
declaration 100874_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2863.9388888888884,7004.216666666666,0.0,17183.63333333333,3111.1490543539385,372535.1666666667,1031018.0,0.0,2235211.0,423755.96123496204,0.0,383.86633,0.004425533301142652
declaration 100902_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,303.0533333333334,1268.3833333333334,0.0,1515.2666666666669,550.0893271399959,51592.4,90916.0,0.0,257962.0,47476.21532199044,276475.0,265581.25,0.039402296771860024
declaration 100902_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1020.5305555555557,4607.916666666667,0.0,6123.183333333334,1825.0260274069967,104225.5,367391.0,0.0,625353.0,135737.43813222644,0.0,110.08055,0.0012691009943331252
declaration 100913_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1737.6466666666668,8591.4,0.0,8688.233333333334,3831.394790818497,311703.6,521294.0,0.0,1558518.0,283883.4207501382,374023.0,258546.33,0.30874216792817555
declaration 100913_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2486.991666666667,8591.4,0.0,14921.95,3887.515454456598,408972.5,895317.0,0.0,2453835.0,348194.3002185705,0.0,871.5333,0.0100477677307245
declaration 100954_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,616.4366666666667,1543.75,0.0,3082.1833333333334,844.0168239338203,92499.6,184931.0,0.0,462498.0,92463.02966213037,272470.0,248688.48,0.0872812259147796
declaration 100954_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1270.5583333333334,4541.166666666667,0.0,7623.35,1771.1980262193536,153316.5,457401.0,0.0,919899.0,170386.9168601275,0.0,740.2627,0.008534369721953216
declaration 100965_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3690.9,9489.716666666667,0.0,18454.5,5009.9085403189865,337921.0,1107270.0,0.0,1689605.0,496676.001908689,203910.0,189262.62,0.07183254867343436
declaration 100965_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,4,2,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3642.1666666666665,9489.716666666667,0.0,21853.0,4482.588146657638,500130.8333333333,1311180.0,0.0,3000785.0,596004.8832667117,0.0,376.7463,0.004343447669134378
declaration 100988_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3513.7033333333325,8565.55,0.0,17568.516666666663,4191.651203390961,434525.8,1054111.0,0.0,2172629.0,446048.8451332432,181985.0,224425.94,0.2332111849877737
declaration 100988_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3433.6,8565.55,0.0,20601.6,3754.257731266965,568120.8333333334,1236096.0,0.0,3408725.0,515997.53428070433,0.0,376.40588,0.004339522980309463
declaration 101029_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1757.9466666666667,4668.133333333333,0.0,8789.733333333334,2097.229918096991,228145.8,527384.0,0.0,1140729.0,227699.24113224447,367308.0,275307.94,0.25047116452677315
declaration 101029_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,4,2,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2485.2555555555555,6121.8,0.0,14911.533333333333,2586.999803368688,339236.8333333333,894692.0,0.0,2035421.0,339889.48446835874,0.0,386.36197,0.004454305087609272
declaration 101035_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2077.59,4717.366666666667,0.0,10387.95,2404.5266540885386,248294.8,623277.0,0.0,1241474.0,261283.1239244127,268997.0,209971.92,0.21942652938508608
declaration 101035_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,4,2,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2478.538888888889,4717.366666666667,0.0,14871.233333333334,2364.3093734080544,355624.6666666667,892274.0,0.0,2133748.0,351757.4424944932,0.0,200.03848,0.002306211538823547
declaration 101041_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3737.0933333333332,17526.183333333334,0.0,18685.466666666667,7723.267195467431,658425.4,1121128.0,0.0,3292127.0,601612.7335377801,375276.0,261867.28,0.3022008301889809
declaration 101041_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,2,4,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4156.677777777778,17526.183333333334,0.0,24940.066666666666,6983.938113570681,798088.5,1496404.0,0.0,4788531.0,637640.1759091879,0.0,784.53186,0.00904474181569493
declaration 101047_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2921.84,8928.6,0.0,14609.2,4151.826257815148,243855.0,876552.0,0.0,1219275.0,383141.550474495,272069.0,212329.55,0.2195746414512495
declaration 101047_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3190.613888888889,8928.6,0.0,19143.683333333334,3771.4142493443237,394649.3333333333,1148621.0,0.0,2367896.0,503856.67004880134,0.0,382.60837,0.004411030423683947
declaration 101053_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1421.8333333333335,5550.883333333333,0.0,7109.166666666667,2393.1494197268353,105284.4,426550.0,0.0,526422.0,183906.34991021926,112306.0,192755.66,0.7163433498655459
declaration 101053_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1496.8222222222223,5550.883333333333,0.0,8980.933333333334,2148.3648006918775,177546.33333333334,538856.0,0.0,1065278.0,241636.0041141772,0.0,793.2889,0.009145700081791712
declaration 101064_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3998.6466666666665,18328.45,0.0,19993.233333333334,8026.47381448659,905142.8,1199594.0,0.0,4525714.0,507610.2631879107,275641.0,262559.25,0.047459376507848976
declaration 101064_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4097.875,18328.45,0.0,24587.25,7183.209804017128,1000158.1666666666,1475235.0,0.0,6000949.0,510198.06237555103,0.0,0.0,0.0
declaration 101099_5,1,1,1,1,0,1,4,1,5,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,366.27,1565.0333333333333,0.0,1831.35,677.9269223153775,59814.0,109881.0,0.0,299070.0,54957.48198835168,350766.0,308600.78,0.12020896765935125
declaration 101099_6,1,1,1,1,1,1,4,2,6,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1279.575,5846.1,0.0,7677.450000000001,2317.849017462095,126619.5,460647.0,0.0,759717.0,170862.8363416106,0.0,0.0,0.0
