Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 100284_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,8.733333333333333,17.466666666666665,0.0,17.466666666666665,12.35079844472503,524.0,1048.0,0.0,1048.0,741.0479066835018,39101.0,78202.0,0.0,78202.0,55297.16450235039,192278.0,564584.8,1.936294388853639
declaration 100289_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1,0.2,0.0,0.2,0.14142135623730953,6.0,12.0,0.0,12.0,8.48528137423857,0.0,0.0,0.0,0.0,0.0,192865.0,829577.7,3.3013386954605553
declaration 100295_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1583333333333333,0.3166666666666666,0.0,0.3166666666666666,0.22391714737574,9.5,19.0,0.0,19.0,13.435028842544403,0.0,0.0,0.0,0.0,0.0,1134729.0,829577.7,0.26891999102869496
declaration 100301_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.675,1.35,0.0,1.35,0.9545941546018393,40.5,81.0,0.0,81.0,57.27564927611035,74421.5,148843.0,0.0,148843.0,105247.8946321493,1391719.0,632247.75,0.5457073231018618
declaration 100306_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,374346.5,748693.0,0.0,748693.0,529405.8973268998,1125253.0,909320.9,0.19189651127346471
declaration 100311_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,506817.0,829577.7,0.6368387159467815
declaration 100317_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,0.0,0.0,0.0,0.0,0.0,506712.0,829577.7,0.6371778988853629
declaration 100323_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,1.3166666666666667,2.6333333333333333,0.0,2.6333333333333333,1.862047857124575,79.0,158.0,0.0,158.0,111.72287142747452,1463.0,2926.0,0.0,2926.0,2068.994441751838,721015.0,540609.06,0.2502110739721088
declaration 100328_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,2,0,4435.575,8871.15,0.0,8871.15,6272.850321923041,266134.5,532269.0,0.0,532269.0,376371.01931538247,387956.6666666667,775913.3333333334,0.0,775913.3333333334,548653.579613058,1398349.0,1011639.06,0.27654751245933595
declaration 100333_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,1.2333333333333334,2.466666666666667,0.0,2.466666666666667,1.7441967269268173,74.0,148.0,0.0,148.0,104.65180361560904,8747.0,17494.0,0.0,17494.0,12370.126030077463,461505.0,540609.06,0.17140456224742961
declaration 100338_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,4170.0,8340.0,0.0,8340.0,5897.270555095806,456540.0,540609.06,0.18414391400534455
declaration 100343_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,2,0,697.7416666666666,1395.4833333333331,0.0,1395.4833333333331,986.7557280328072,41864.5,83729.0,0.0,83729.0,59205.343681968436,299070.5,598141.0,0.0,598141.0,422949.5572057027,974062.0,826274.4,0.1517230166046925
declaration 100348_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,0.0,0.0,0.0,0.0,0.0,1047708.0,829577.7,0.20819762042477485
declaration 100354_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,3.775,7.55,0.0,7.55,5.338656197958434,226.5,453.0,0.0,453.0,320.319371877506,332011.0,664022.0,0.0,664022.0,469534.45905705367,1039837.0,820700.2,0.21074150323560328
declaration 100359_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1235331.0,826976.1,0.3305631243771912
declaration 100365_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,27131.3,54262.6,0.0,54262.6,38369.45242481315,1627878.0,3255756.0,0.0,3255756.0,2302167.1454887893,0.0,0.0,0.0,0.0,0.0,1828365.0,1081711.0,0.40837250767762456
declaration 100374_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,0,2.8666666666666667,5.733333333333333,0.0,5.733333333333333,4.054078878802873,172.0,344.0,0.0,344.0,243.24473272817235,0.0,0.0,0.0,0.0,0.0,1232794.0,820066.44,0.3347903725196586
declaration 100380_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.775,1.55,0.0,1.55,1.0960155108391487,46.5,93.0,0.0,93.0,65.76093065034893,0.0,0.0,0.0,0.0,0.0,189457.0,984039.75,4.194000485598315
declaration 100388_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,0.0,0.0,0.0,0.0,0.0,1048529.0,834122.9,0.2044827801615406
declaration 100394_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,2,0,0.11666666666666665,0.2333333333333333,0.0,0.2333333333333333,0.1649915822768611,7.0,14.0,0.0,14.0,9.899494936611665,2902.5,5805.0,0.0,5805.0,4104.754864787908,631858.0,540609.06,0.14441367759844775
declaration 100399_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.175,0.35,0.0,0.35,0.24748737341529162,10.5,21.0,0.0,21.0,14.849242404917497,0.0,0.0,0.0,0.0,0.0,952252.0,994593.94,0.044465054943439344
declaration 100412_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,100163.0,200326.0,0.0,200326.0,141651.87304797632,637501.0,591833.94,0.07163449547530122
declaration 100417_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.23570226039551584,10.0,20.0,0.0,20.0,14.142135623730951,38.5,77.0,0.0,77.0,54.44722215136416,275946.0,530650.4,0.9230225297703174
declaration 100422_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.01666666666666665,0.0333333333333333,0.0,0.0333333333333333,0.02357022603955156,1.0,2.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1224565.0,796350.06,0.3496873889911928
declaration 100428_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,3857.5,7715.0,0.0,7715.0,5455.328816854214,273907.0,505582.66,0.8458186765946106
declaration 100433_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,9.808333333333334,19.616666666666667,0.0,19.616666666666667,13.871078024276107,588.5,1177.0,0.0,1177.0,832.2646814565664,0.0,0.0,0.0,0.0,0.0,757566.0,844069.6,0.11418625571897366
declaration 100441_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,8.308333333333334,16.616666666666667,0.0,16.616666666666667,11.749757680716465,498.5,997.0,0.0,997.0,704.9854608429879,0.0,0.0,0.0,0.0,0.0,789817.0,869377.6,0.10073298624871331
declaration 100447_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,14.375,28.75,0.0,28.75,20.329319959113242,862.5,1725.0,0.0,1725.0,1219.7591975467944,428.5,857.0,0.0,857.0,605.9905114768712,527801.0,546183.3,0.03482811229990091
declaration 100452_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1487.6583333333333,2975.3166666666666,0.0,2975.3166666666666,2103.8665911773546,89259.5,178519.0,0.0,178519.0,126231.99547064128,167777.5,335555.0,0.0,335555.0,237273.21596105196,607910.0,652907.9,0.07402061982859305
declaration 100457_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,523840.0,833342.1,0.590833317425168
declaration 100463_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.26666666666666666,0.5333333333333333,0.0,0.5333333333333333,0.37712361663282534,16.0,32.0,0.0,32.0,22.627416997969522,37541.5,75083.0,0.0,75083.0,53091.69845182955,781536.0,542525.6,0.30582132492936986
declaration 100468_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,50861.5,101723.0,0.0,101723.0,71929.02310263917,461446.0,552072.7,0.19639716781595246
declaration 100473_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2.5166666666666666,5.033333333333333,0.0,5.033333333333333,3.559104131972289,151.0,302.0,0.0,302.0,213.54624791833734,0.0,0.0,0.0,0.0,0.0,634870.0,851473.25,0.3411773276418794
declaration 100479_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,31041.5,62083.0,0.0,62083.0,43899.31029640443,608274.0,542525.6,0.10809006303080519
declaration 100484_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.175,0.35,0.0,0.35,0.24748737341529162,10.5,21.0,0.0,21.0,14.849242404917497,0.0,0.0,0.0,0.0,0.0,531573.0,841048.25,0.5821876769512372
declaration 100490_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,0.11666666666666665,0.2333333333333333,0.0,0.2333333333333333,0.1649915822768611,7.0,14.0,0.0,14.0,9.899494936611665,0.0,0.0,0.0,0.0,0.0,283880.0,824363.1,1.9039140658024518
declaration 100496_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.1583333333333333,0.3166666666666666,0.0,0.3166666666666666,0.22391714737574,9.5,19.0,0.0,19.0,13.435028842544403,495.5,991.0,0.0,991.0,700.7428201558686,611554.0,506418.5,0.17191531737181018
declaration 100501_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,4.475,8.95,0.0,8.95,6.3286056916196,268.5,537.0,0.0,537.0,379.716341497176,39418.5,78837.0,0.0,78837.0,55746.17730840385,610521.0,510419.9,0.16396011562255844
declaration 100506_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,0.0,0.0,0.0,0.0,0.0,858847.0,802716.06,0.06535615482152235
declaration 100512_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,508063.0,699313.5,0.37643067887250203
declaration 100516_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,6.066666666666666,12.133333333333333,0.0,12.133333333333333,8.579562278396777,364.0,728.0,0.0,728.0,514.7737367038065,296955.0,593910.0,0.0,593910.0,419957.78841450246,969576.0,811189.6,0.1633563279206581
declaration 100521_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,9.433333333333334,18.866666666666667,0.0,18.866666666666667,13.340747938386198,566.0,1132.0,0.0,1132.0,800.4448763031718,296151.5,592303.0,0.0,592303.0,418821.4678171357,966836.0,809164.1,0.16308026904252634
declaration 100526_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,962873.0,829577.7,0.13843498831102335
declaration 100532_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.425,0.85,0.0,0.85,0.6010407640085653,25.5,51.0,0.0,51.0,36.062445840513924,0.0,0.0,0.0,0.0,0.0,1221772.0,829577.7,0.3210045020674889
declaration 100538_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,161451.5,322903.0,0.0,322903.0,228326.90096547976,615754.0,654274.3,0.0625579573985715
declaration 100543_2,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1.05,2.1,0.0,2.1,1.4849242404917498,63.0,126.0,0.0,126.0,89.09545442950498,0.0,0.0,0.0,0.0,0.0,321465.0,715452.0,1.2255984321776865
declaration 100547_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0.1,0.2,0.0,0.2,0.14142135623730953,6.0,12.0,0.0,12.0,8.48528137423857,0.0,0.0,0.0,0.0,0.0,1207740.0,834122.9,0.30935228194810144
declaration 100553_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,5628.7,11257.4,0.0,11257.4,7960.183878529439,337722.0,675444.0,0.0,675444.0,477611.0327117664,0.0,0.0,0.0,0.0,0.0,688869.0,1102843.0,0.6009473499315545
declaration 100563_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,1.7666666666666666,3.533333333333333,0.0,3.533333333333333,2.4984439601924677,106.0,212.0,0.0,212.0,149.90663761154806,0.0,0.0,0.0,0.0,0.0,896194.0,816321.8,0.08912376951865333
declaration 100569_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,2,0,2.6166666666666667,5.233333333333333,0.0,5.233333333333333,3.700525488209599,157.0,314.0,0.0,314.0,222.03152929257593,2873.0,5746.0,0.0,5746.0,4063.035564697902,290189.0,505582.66,0.742253001492131
declaration 100574_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,0.55,1.1,0.0,1.1,0.7778174593052023,33.0,66.0,0.0,66.0,46.66904755831214,3492.5,6985.0,0.0,6985.0,4939.140866588034,634610.0,505582.66,0.20331753951245646
declaration 100579_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0.075,0.15,0.0,0.15,0.10606601717798213,4.5,9.0,0.0,9.0,6.363961030678928,125783.5,251567.0,0.0,251567.0,177884.7316227562,625847.0,619392.44,0.0103133233841498
declaration 100584_2,1,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1.8833333333333333,3.7666666666666666,0.0,3.7666666666666666,2.663435542469329,113.0,226.0,0.0,226.0,159.80613254815975,5029.0,10058.0,0.0,10058.0,7112.080005174295,276634.0,505582.66,0.8276229828943659
