Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 100343_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2930.1208333333334,9969.016666666666,0.0,11720.483333333334,4729.797697427233,367207.0,703229.0,0.0,1468828.0,377325.82974841964,354562.0,302041.16,0.14812880046367066
declaration 100348_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2232.2533333333336,8703.35,0.0,11161.266666666668,3767.0434131535217,238931.6,669676.0,0.0,1194658.0,330593.63852212887,378043.0,261812.23,0.3074538230439394
declaration 100354_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2881.6375,11067.033333333333,0.0,11526.55,5461.02001906127,339130.25,691593.0,0.0,1356521.0,391488.953706551,348697.0,301761.72,0.1346019072432513
declaration 100359_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3511.2066666666665,10112.016666666666,0.0,17556.033333333333,4443.763177986399,372384.6,1053362.0,0.0,1861923.0,432056.9618311919,181971.0,239984.72,0.31880749542509523
declaration 100374_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2854.873333333333,9593.916666666666,0.0,14274.366666666665,3980.404752914931,324474.2,856462.0,0.0,1622371.0,407992.78629554226,376676.0,271982.5,0.27794045811254237
declaration 100388_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2333.763333333333,9926.133333333331,0.0,11668.816666666664,4268.497107905127,284426.8,700129.0,0.0,1422134.0,361826.76772275986,348413.0,299062.88,0.1416426051840775
declaration 100394_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1776.5166666666667,7009.083333333333,0.0,7106.066666666667,3488.675198542554,108049.25,426364.0,0.0,432197.0,212227.51922622256,205508.0,173763.88,0.15446661443836737
declaration 100412_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,869.45,3338.766666666667,0.0,3477.8,1647.5138860202755,102250.0,208668.0,0.0,409000.0,118115.46959649274,428836.0,248081.36,0.42150062174117847
declaration 100417_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.75416666666666,1397.4,0.0,1399.0166666666667,698.4307671852137,21014.5,83941.0,0.0,84058.0,41951.02084177054,192025.0,176722.33,0.07969103957817993
declaration 100422_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2872.1,6008.016666666666,0.0,14360.5,2904.21540851015,378613.8,861630.0,0.0,1893069.0,394515.0907496442,362937.0,264321.44,0.27171537346702046
declaration 100428_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.47083333333336,1153.2,0.0,1281.8833333333334,558.4495511508229,21160.0,76913.0,0.0,84640.0,37346.31193750373,197000.0,177777.16,0.09757788705583756
declaration 100441_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1970.0266666666666,5794.7,0.0,9850.133333333333,2398.4210467687553,184502.0,591008.0,0.0,922510.0,247938.6165818064,199806.0,189384.6,0.05215762414542106
declaration 100447_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,652.8,2568.1666666666665,0.0,2611.2,1276.9650535402145,40244.75,156672.0,0.0,160979.0,77625.59355167598,372854.0,353822.03,0.051044024604805095
declaration 100452_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2417.991666666667,5592.583333333333,0.0,9671.966666666667,2446.884141882548,318227.75,580318.0,0.0,1272911.0,275580.89464544406,206111.0,258537.78,0.2543618790360534
declaration 100457_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,585.23,1467.2666666666669,0.0,2926.15,651.1362233093438,77653.6,175569.0,0.0,388268.0,82415.15130908879,348274.0,311976.9,0.10421993530955512
declaration 100463_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2757.770833333333,9779.166666666666,0.0,11031.083333333332,4717.939569667294,184253.0,661865.0,0.0,737012.0,320370.03107760666,119703.0,189660.3,0.5844239231681746
declaration 100468_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,750.6833333333334,1695.3833333333334,0.0,3002.7333333333336,881.1462367595719,70473.25,180164.0,0.0,281893.0,87447.75605802206,281285.0,283659.47,0.008441505057148444
declaration 100473_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,859.7766666666666,2614.35,0.0,4298.883333333333,1108.2508103739174,76881.2,257933.0,0.0,384406.0,109340.5667065065,377239.0,287035.72,0.23911441089070853
declaration 100479_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1416.325,4630.533333333334,0.0,5665.3,2197.6177641094982,100501.75,339918.0,0.0,402007.0,162271.90259638298,268359.0,248138.53,0.07534857690630833
declaration 100484_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1110.79,4099.966666666666,0.0,5553.95,1757.8364349866758,166872.0,333237.0,0.0,834360.0,156051.48344376608,198357.0,188476.61,0.04981115173651547
declaration 100490_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,284.92999999999995,1422.5333333333333,0.0,1424.6499999999999,635.9400478818737,34218.6,85479.0,0.0,171093.0,46792.784324081425,198415.0,186064.47,0.062245955446916815
declaration 100496_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,974.4166666666667,3880.8333333333335,0.0,3897.666666666667,1937.6264604368887,58722.25,233860.0,0.0,234889.0,116759.45283751833,377713.0,333925.97,0.11592672545027574
declaration 100501_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,971.9583333333334,2564.9333333333334,0.0,3887.8333333333335,1228.3614699400714,78295.25,233270.0,0.0,313181.0,109840.53358505684,377788.0,318912.38,0.15584302571812764
declaration 100506_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1152.1599999999999,4436.333333333333,0.0,5760.799999999999,1868.8642961182481,142058.2,345648.0,0.0,710291.0,173547.3654559469,513208.0,213075.34,0.5848167921193747
declaration 100516_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2566.1583333333333,9898.5,0.0,10264.633333333333,4890.981193340567,302811.0,615878.0,0.0,1211244.0,349343.4723534991,354426.0,302266.9,0.14716497590470226
declaration 100521_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2556.3500000000004,9871.716666666667,0.0,10225.400000000001,4879.32873827037,302022.75,613524.0,0.0,1208091.0,348189.1790175517,354444.0,303730.97,0.14307769704099943
declaration 100526_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2303.286666666667,8248.616666666667,0.0,11516.433333333334,3432.3923566191816,192592.4,690986.0,0.0,962962.0,289916.65004669875,271892.0,275620.3,0.013712475909552322
declaration 100532_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3383.816666666667,9717.9,0.0,16919.083333333336,4213.619663217125,453806.0,1015145.0,0.0,2269030.0,489095.4507971833,206678.0,233953.48,0.13197091308702427
declaration 100538_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409.6,5381.716666666666,0.0,5638.4,2650.8392577040927,165303.25,338304.0,0.0,661213.0,190977.5060216517,277453.0,239804.14,0.13569454781530566
declaration 100547_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3339.6099999999997,11163.3,0.0,16698.05,4890.924111152774,328799.0,1001883.0,0.0,1643995.0,409150.15009101486,205869.0,241170.38,0.17147494280343326
declaration 100563_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2116.7566666666667,6279.15,0.0,10583.783333333333,2568.240468919226,201747.6,635027.0,0.0,1008738.0,264448.60997422546,261379.0,225493.64,0.13729243502729752
declaration 100569_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,379.25,1416.0,0.0,1517.0,692.5634488916816,24348.5,91020.0,0.0,97394.0,44534.87317821844,199483.0,174694.6,0.12426325175578871
declaration 100574_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,842.4708333333334,3252.366666666667,0.0,3369.8833333333337,1607.5254860242785,52327.5,202193.0,0.0,209310.0,99965.09587684427,432483.0,283890.12,0.34358084595232646
declaration 100579_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1119.0333333333333,4192.783333333334,0.0,4476.133333333333,2053.5085373033585,130038.25,268568.0,0.0,520153.0,150310.19995191056,357288.0,303777.97,0.14976722210093818
declaration 100584_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294.975,1008.5,0.0,1179.9,482.06029004756317,20326.0,70794.0,0.0,81304.0,33985.374619091664,206066.0,175111.89,0.15021453988042666
declaration 100589_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1025.3041666666668,2629.5833333333335,0.0,4101.216666666667,1274.4698653408943,100988.5,246073.0,0.0,403954.0,122020.34419582116,376379.0,314386.7,0.1647071502395192
declaration 100594_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,384.7166666666667,1122.0333333333333,0.0,1538.8666666666668,527.6953759649736,40107.0,92332.0,0.0,160428.0,47171.92271538936,182532.0,173244.05,0.050883971714548684
declaration 100599_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1424.6625,4073.9333333333334,0.0,5698.65,1924.7446089544126,146626.25,341919.0,0.0,586505.0,173874.67570135105,276705.0,266202.94,0.03795400336098011
declaration 100604_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,256.62666666666667,1041.7333333333331,0.0,1283.1333333333332,444.1324893980273,41350.0,76988.0,0.0,206750.0,38036.50172531643,192763.0,168843.0,0.12409020403293163
declaration 100610_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,566.5066666666667,1801.35,0.0,2832.5333333333333,822.0613517588304,80355.6,169952.0,0.0,401778.0,85599.18538339018,439986.0,216890.8,0.507050685987736
declaration 100616_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,565.9033333333333,1799.4833333333331,0.0,2829.5166666666664,821.2449424332682,80268.2,169771.0,0.0,401341.0,85510.27152746037,439989.0,216890.8,0.5070540470898136
declaration 100622_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1100.9625,2858.0833333333335,0.0,4403.85,1379.5355654588036,108931.0,264231.0,0.0,435724.0,131355.3037299979,280441.0,290107.47,0.03446881429605514
declaration 100627_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,721.4333333333333,2833.9666666666667,0.0,2885.733333333333,1408.5525996305305,85831.5,173144.0,0.0,343326.0,99075.85721893435,369968.0,331218.3,0.10473794355187475
declaration 100632_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,720.7125,2836.55,0.0,2882.85,1410.7173540551657,85818.5,172971.0,0.0,343274.0,99069.15362681431,369975.0,329638.94,0.10902375160483817
declaration 100637_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6475.054166666667,14795.566666666668,0.0,25900.216666666667,6257.78572058033,892858.25,1554013.0,0.0,3571433.0,655854.4297704967,457179.0,238787.08,0.47769456137530375
declaration 100642_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,702.5625,2687.85,0.0,2810.25,1324.7076967849534,44026.75,168615.0,0.0,176107.0,83129.52865408295,372270.0,333595.1,0.10388939815187902
declaration 100647_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,677.0958333333333,2688.5,0.0,2708.383333333333,1340.9653786493188,40935.0,162503.0,0.0,163740.0,81047.21523901977,372281.0,339805.75,0.08723316527032
declaration 100652_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.3208333333332,3158.5333333333333,0.0,4529.283333333333,1497.3921142968309,88501.25,271757.0,0.0,354005.0,128174.64917935216,259461.0,249494.64,0.03841178202119008
declaration 100657_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,958.8125,2500.1,0.0,3835.25,1200.7977742730347,95371.25,230115.0,0.0,381485.0,114422.53622247382,207766.0,215327.23,0.036393030500659396
declaration 100662_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,529.6583333333333,1337.4166666666667,0.0,2118.633333333333,649.2657728513774,43616.0,127118.0,0.0,174464.0,59852.22345633173,200421.0,182759.66,0.08812122357437593
declaration 100667_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3625.1000000000004,10026.466666666667,0.0,14500.400000000001,4760.250960023789,284616.25,870024.0,0.0,1138465.0,410273.8953596528,370841.0,295018.6,0.204460688677897
declaration 100672_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5385.8875,21449.5,0.0,21543.55,10709.165947408954,324568.25,1292613.0,0.0,1298273.0,645368.632611045,204363.0,200550.05,0.018657746876880845
declaration 100677_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2293.163333333333,6534.25,0.0,11465.816666666666,3190.17992906008,216038.4,687949.0,0.0,1080192.0,313723.04044220276,203946.0,195672.98,0.040564735885969816
declaration 100683_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10406.220833333333,39453.88333333333,0.0,41624.88333333333,19371.897384734904,1824892.75,2497493.0,0.0,7299571.0,1217757.4114402193,202844.0,206317.16,0.017122302113939777
declaration 100688_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,318.7416666666667,1093.7166666666667,0.0,1274.9666666666667,523.5488711313998,21858.75,76498.0,0.0,87435.0,36783.11961914958,203390.0,177763.05,0.12599908119868233
declaration 100693_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,314.3375,1091.5833333333333,0.0,1257.35,523.8663015706358,21369.25,75441.0,0.0,85477.0,36348.75566302099,203418.0,177258.1,0.12860172772321032
declaration 100698_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.45,1549.95,0.0,3005.8,861.4132549135408,67117.25,180348.0,0.0,268469.0,85901.6690073598,87601.0,210938.44,1.4079455428590997
declaration 100703_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,986.2708333333333,2931.4166666666665,0.0,3945.083333333333,1381.991533538881,74382.0,236705.0,0.0,297528.0,111948.80040744816,376837.0,327465.78,0.13101478557041904
declaration 100718_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,240.75833333333333,939.45,0.0,963.0333333333333,465.9226474705066,28545.25,57782.0,0.0,114181.0,32956.92784403101,206127.0,175588.56,0.14815350487806062
declaration 100726_4,1,0,0,1,0,0,0,0,0,1,1,3,1,4,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,652.5375,1638.45,0.0,2610.15,799.9547720288108,53772.0,156609.0,0.0,215088.0,73846.28511983524,96290.0,188444.38,0.9570503167514799
declaration 100731_5,1,1,0,1,0,0,0,0,0,1,1,4,1,5,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,728.1899999999999,1420.8666666666666,0.0,3640.95,709.9640179262608,80090.0,218457.0,0.0,400450.0,94659.32235918446,370109.0,304432.2,0.17745262206539156
