Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 100284_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,340.59166666666664,1303.3666666666666,0.0,1362.3666666666666,642.075809747543,40510.0,81742.0,0.0,162040.0,46185.04436142361,111584.0,176704.42,0.5835999952950244
declaration 100284_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,644.4199999999998,1859.7333333333331,0.0,3222.0999999999995,877.9261300233509,71073.2,193326.0,0.0,355366.0,79185.47665576056,0.0,1592.4952,0.19080939842533098
declaration 100301_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4941.445833333333,17283.716666666667,0.0,19765.783333333333,8310.821682628008,333738.0,1185947.0,0.0,1334952.0,572457.9869795395,205853.0,283280.5,0.3761300539705518
declaration 100301_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4639.333333333333,17283.716666666667,0.0,23196.666666666664,7229.016364181998,545350.4,1391800.0,0.0,2726752.0,685332.1452487838,0.0,1223.0334,0.14654127094004613
declaration 100306_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3199.9249999999997,12478.216666666667,0.0,12799.699999999999,6187.380837408477,379174.25,767982.0,0.0,1516697.0,437897.09012078395,357282.0,276866.88,0.22507466091210865
declaration 100306_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3750.88,12478.216666666667,0.0,18754.4,5498.228649344462,528392.2,1125264.0,0.0,2641961.0,505119.173228655,0.0,0.0,0.0
declaration 100323_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1807.5541666666666,7178.816666666667,0.0,7230.216666666666,3580.9116899702703,109263.75,433813.0,0.0,437055.0,216370.81344515175,287360.0,239465.11,0.16667208597229954
declaration 100323_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2403.91,7178.816666666667,0.0,12019.55,3375.707007173131,231645.6,721173.0,0.0,1158228.0,331660.71930558793,0.0,1752.4674,0.20997692394279446
declaration 100328_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6824.204166666666,12929.5,0.0,27296.816666666666,5471.077607652658,869529.25,1637809.0,0.0,3478117.0,742152.313194704,292809.0,266610.06,0.08947449531947448
declaration 100328_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6435.393333333333,12929.5,0.0,32176.966666666667,4817.19700264641,1081747.0,1930618.0,0.0,5408735.0,798920.7777123462,0.0,527.7341,0.06323197577572715
declaration 100333_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,798.375,2899.4666666666667,0.0,3193.5,1407.3987345651394,52350.0,191610.0,0.0,209400.0,93208.66227270225,270043.0,262867.22,0.02657273563839833
declaration 100333_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1538.8433333333332,4500.716666666666,0.0,7694.216666666666,2055.9779089009903,134210.6,461653.0,0.0,671053.0,200054.19316725156,0.0,1612.1368,0.193162813422036
declaration 100338_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,378.87916666666666,1376.4333333333334,0.0,1515.5166666666667,668.2544516174071,24820.25,90931.0,0.0,99281.0,44248.94187341283,365614.0,327130.84,0.10525624360664526
declaration 100338_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1521.8166666666666,6093.566666666667,0.0,7609.083333333333,2620.3918893194414,111165.2,456545.0,0.0,555826.0,196839.34717225618,0.0,229.6997,0.027522131204319435
declaration 100343_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2930.1208333333334,9969.016666666666,0.0,11720.483333333334,4729.797697427233,367207.0,703229.0,0.0,1468828.0,377325.82974841964,354562.0,299809.97,0.15442159974842198
declaration 100343_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3525.97,9969.016666666666,0.0,17629.85,4307.368203558616,505323.8,1057791.0,0.0,2526619.0,449624.664089616,0.0,191.33849,0.022925771114039473
declaration 100354_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2881.6375,11067.033333333333,0.0,11526.55,5461.02001906127,339130.25,691593.0,0.0,1356521.0,391488.953706551,348697.0,297027.03,0.14818013561917653
declaration 100354_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3467.6333333333328,11067.033333333333,0.0,17338.166666666664,4907.546262630757,479362.2,1040290.0,0.0,2396811.0,461814.57281001867,0.0,0.0,0.0
declaration 100394_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1776.5166666666667,7009.083333333333,0.0,7106.066666666667,3488.675198542554,108049.25,426364.0,0.0,432197.0,212227.51922622256,205508.0,179123.67,0.12838589312824805
declaration 100394_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2106.2400000000002,7009.083333333333,0.0,10531.2,3109.9402507792115,212813.8,631872.0,0.0,1064069.0,297755.6794104858,0.0,0.0,0.0
declaration 100412_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,869.45,3338.766666666667,0.0,3477.8,1647.5138860202755,102250.0,208668.0,0.0,409000.0,118115.46959649274,428836.0,263997.28,0.38438638255650176
declaration 100412_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2125.0133333333333,7147.266666666666,0.0,10625.066666666666,3149.2733961229496,209300.8,637504.0,0.0,1046504.0,260312.92134986309,0.0,38.74177,0.00464195682937911
declaration 100417_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.75416666666666,1397.4,0.0,1399.0166666666667,698.4307671852137,21014.5,83941.0,0.0,84058.0,41951.02084177054,192025.0,177180.0,0.07730764223408411
declaration 100417_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.8866666666667,3200.4166666666665,0.0,4599.433333333333,1411.0667915426413,72004.8,275966.0,0.0,360024.0,119666.07532086945,0.0,0.0,0.0
declaration 100428_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.47083333333336,1153.2,0.0,1281.8833333333334,558.4495511508229,21160.0,76913.0,0.0,84640.0,37346.31193750373,197000.0,179232.11,0.09019233819796954
declaration 100428_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,913.0433333333334,3283.3333333333335,0.0,4565.216666666667,1410.535453176086,71710.6,273913.0,0.0,358553.0,117570.72791855973,0.0,0.0,0.0
declaration 100447_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,652.8,2568.1666666666665,0.0,2611.2,1276.9650535402145,40244.75,156672.0,0.0,160979.0,77625.59355167598,372854.0,337546.1,0.09469633221046307
declaration 100447_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1765.0866666666668,6214.233333333334,0.0,8825.433333333334,2721.92725016567,138101.0,529526.0,0.0,690505.0,228907.24737543808,0.0,416.20767,0.04986911959251625
declaration 100452_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2417.991666666667,5592.583333333333,0.0,9671.966666666667,2446.884141882548,318227.75,580318.0,0.0,1272911.0,275580.89464544406,206111.0,264818.97,0.2848366596154499
declaration 100452_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2621.43,5592.583333333333,0.0,13107.15,2167.341062268337,411868.0,786429.0,0.0,2059340.0,317491.89630681917,0.0,0.0,0.0
declaration 100463_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2757.770833333333,9779.166666666666,0.0,11031.083333333332,4717.939569667294,184253.0,661865.0,0.0,737012.0,320370.03107760666,119703.0,202936.36,0.6953322755068795
declaration 100463_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2605.2266666666665,9779.166666666666,0.0,13026.133333333331,4100.068773959096,303716.0,781568.0,0.0,1518580.0,385142.51836755185,0.0,1605.0056,0.192308365113153
declaration 100468_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,750.6833333333334,1695.3833333333334,0.0,3002.7333333333336,881.1462367595719,70473.25,180164.0,0.0,281893.0,87447.75605802206,281285.0,297063.34,0.05609379721634641
declaration 100468_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1538.1633333333334,4688.083333333333,0.0,7690.816666666667,1919.0981657843006,148668.4,461449.0,0.0,743342.0,190545.8998438434,0.0,166.01013,0.019890981528389348
declaration 100479_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1416.325,4630.533333333334,0.0,5665.3,2197.6177641094982,100501.75,339918.0,0.0,402007.0,162271.90259638298,268359.0,244674.78,0.08825572740247206
declaration 100479_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2027.5900000000001,4630.533333333334,0.0,10137.95,2343.1532982227654,202056.8,608277.0,0.0,1010284.0,267051.06006473745,0.0,0.0,0.0
declaration 100496_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,974.4166666666667,3880.8333333333335,0.0,3897.666666666667,1937.6264604368887,58722.25,233860.0,0.0,234889.0,116759.45283751833,377713.0,325229.8,0.1389499103816919
declaration 100496_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2038.5766666666666,6295.216666666666,0.0,10192.883333333333,2911.697057239796,169292.4,611573.0,0.0,846462.0,267120.5116147017,0.0,1459.102,0.17482650979885575
declaration 100501_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,971.9583333333334,2564.9333333333334,0.0,3887.8333333333335,1228.3614699400714,78295.25,233270.0,0.0,313181.0,109840.53358505684,377788.0,311474.66,0.17553057204040362
declaration 100501_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2036.86,6296.466666666666,0.0,10184.3,2608.01298385806,184847.8,611058.0,0.0,924239.0,256546.1686932783,0.0,13.328983,0.0015970504800964253
declaration 100516_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2566.1583333333333,9898.5,0.0,10264.633333333333,4890.981193340567,302811.0,615878.0,0.0,1211244.0,349343.4723534991,354426.0,305258.78,0.13872350998515912
declaration 100516_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3234.346666666667,9898.5,0.0,16171.733333333334,4491.508768690342,436309.6,970304.0,0.0,2181548.0,425017.678769719,0.0,289.6793,0.03470875758105492
declaration 100521_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2556.3500000000004,9871.716666666667,0.0,10225.400000000001,4879.32873827037,302022.75,613524.0,0.0,1208091.0,348189.1790175517,354444.0,315702.75,0.10930146934353523
declaration 100521_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226.56,9871.716666666667,0.0,16132.8,4483.502416926229,435211.8,967968.0,0.0,2176059.0,423820.0012837997,0.0,1237.9666,0.14833052393174875
declaration 100538_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409.6,5381.716666666666,0.0,5638.4,2650.8392577040927,165303.25,338304.0,0.0,661213.0,190977.5060216517,277453.0,242679.77,0.12533017979621774
declaration 100538_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2052.523333333333,5381.716666666666,0.0,10262.616666666665,2708.683008467604,255394.0,615757.0,0.0,1276970.0,260645.39518759967,0.0,7.7174106,0.0009246837484330946
declaration 100569_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,379.25,1416.0,0.0,1517.0,692.5634488916816,24348.5,91020.0,0.0,97394.0,44534.87317821844,199483.0,175625.39,0.1195972056516094
declaration 100569_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,968.3433333333335,3324.7166666666667,0.0,4841.716666666667,1447.3727491370164,77579.4,290503.0,0.0,387897.0,125120.58092416292,0.0,0.0,0.0
declaration 100574_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,842.4708333333334,3252.366666666667,0.0,3369.8833333333337,1607.5254860242785,52327.5,202193.0,0.0,209310.0,99965.09587684427,432483.0,257944.97,0.4035720045643413
declaration 100574_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2115.586666666667,7208.05,0.0,10577.933333333334,3168.9467124871844,168797.2,634676.0,0.0,843986.0,274446.2067249245,0.0,0.0,0.0
declaration 100579_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1119.0333333333333,4192.783333333334,0.0,4476.133333333333,2053.5085373033585,130038.25,268568.0,0.0,520153.0,150310.19995191056,357288.0,298772.97,0.16377552912496363
declaration 100579_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2086.186666666667,5954.8,0.0,10430.933333333334,2799.9287197127396,229201.8,625856.0,0.0,1146009.0,257122.37436714838,0.0,13.328983,0.0015970504800964253
declaration 100584_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294.975,1008.5,0.0,1179.9,482.06029004756317,20326.0,70794.0,0.0,81304.0,33985.374619091664,206066.0,176958.28,0.14125434933467917
declaration 100584_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,922.8666666666668,3434.4333333333334,0.0,4614.333333333334,1464.761522493603,71632.8,276860.0,0.0,358164.0,118440.67247867178,0.0,0.0,0.0
declaration 100589_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1025.3041666666668,2629.5833333333335,0.0,4101.216666666667,1274.4698653408943,100988.5,246073.0,0.0,403954.0,122020.34419582116,376379.0,318943.88,0.15259917529936579
declaration 100589_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2074.84,6272.983333333334,0.0,10374.2,2593.420985011882,205281.2,622452.0,0.0,1026406.0,256030.38816652214,0.0,0.0,0.0
declaration 100594_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,384.7166666666667,1122.0333333333333,0.0,1538.8666666666668,527.6953759649736,40107.0,92332.0,0.0,160428.0,47171.92271538936,182532.0,179953.05,0.014128772626169657
declaration 100594_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,916.2133333333334,3042.2,0.0,4581.066666666667,1273.2989989590033,87058.4,274864.0,0.0,435292.0,112654.6161029365,0.0,0.0,0.0
declaration 100599_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1424.6625,4073.9333333333334,0.0,5698.65,1924.7446089544126,146626.25,341919.0,0.0,586505.0,173874.67570135105,276705.0,272036.03,0.016873452774615567
declaration 100599_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2062.08,4611.75,0.0,10310.4,2193.1681886726237,241025.8,618624.0,0.0,1205129.0,259288.79138655416,0.0,381.33258,0.04569046016851261
declaration 100622_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1100.9625,2858.0833333333335,0.0,4403.85,1379.5355654588036,108931.0,264231.0,0.0,435724.0,131355.3037299979,280441.0,293508.97,0.04659792523204524
declaration 100622_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1815.5733333333333,4674.016666666666,0.0,9077.866666666667,1995.1646543233244,196079.2,544672.0,0.0,980396.0,225642.87198956672,0.0,855.6315,0.10251994604919273
declaration 100627_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,721.4333333333333,2833.9666666666667,0.0,2885.733333333333,1408.5525996305305,85831.5,173144.0,0.0,343326.0,99075.85721893435,369968.0,317082.62,0.14294580882670935
